,edge_type,pwi,segments_1,segments_2,segments_3,segments_4,segments_5,segments_6,segments_7,segments_8,sink,source,weight,weight_ct
16739,full_complement,7.9248840000000005,0.99308,0.982691,0.9927010000000001,0.989024,0.995446,0.981894,0.997,0.993048,A/Finland/247/1992,A/Shanghai/24/1990,1.0,1
16740,full_complement,7.947251,0.993074,0.992644,0.995894,0.991334,0.992848,0.990251,0.997,0.994206,A/Netherlands/938/1991,A/Shanghai/24/1990,1.0,1
16741,full_complement,7.939877999999999,0.992647,0.989182,0.994982,0.990757,0.994144,0.991643,0.997,0.989523,A/Sendai/C273/1992,A/Shanghai/24/1990,1.0,1
16742,reassortant,7.6018360000000005,,,0.92794,,0.973948,0.940426,,,A/duck/Zhejiang/6D7/2013,A/duck/Fujian/5744/2007,0.5,1
16743,full_complement,7.992706,0.999123,1.0,1.0,0.998824,0.998664,0.999291,0.997963,0.998841,A/Maryland/06/2011,A/Delaware/08/2011,1.0,1
16744,reassortant,7.991812,0.9987,1.0,0.998605,0.998276,0.999351,,0.998991,1.0,A/American green-winged teal/Interior Alaska/10BM05441R0/2010,A/mallard/Interior Alaska/10BM09896R0/2010,0.5,7
16745,full_complement,7.999414,1.0,1.0,1.0,0.999414,1.0,1.0,1.0,1.0,A/duck/East Java/UT1107/2004,A/duck/East Java/UT1046/2004,1.0,1
16746,reassortant,7.826786,,,0.97629,0.949442,,0.974522,,,A/blue-winged teal/Kansas/ND0006685/2013,A/mallard/Alberta/279/2006,0.5,1
16747,full_complement,7.9897029999999996,0.998268,0.999134,0.999088,0.999424,0.999349,0.996454,0.997986,1.0,A/Boston/DOA2-199/2013,A/Boston/DOA2-214/2013,1.0,1
16748,full_complement,7.705817000000001,0.975174,0.972735,0.97581,0.984988,0.932724,0.924157,0.973054,0.967175,A/blue-winged teal/Iowa/13OS2340/2013,A/blue-winged teal/Nova Scotia/00077/2010,0.5,1
16749,full_complement,7.998425999999999,1.0,1.0,1.0,0.999424,1.0,1.0,0.999002,1.0,A/American black duck/New Brunswick/00953/2010,A/blue-winged teal/Nova Scotia/00077/2010,0.5,1
16750,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/England/271/2009,A/England/XFL00473/2009,0.5,1
16751,full_complement,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A/England/XFL00532/2009,A/England/XFL00473/2009,1.0,1
16752,full_complement,7.987073,0.997368,0.99956,0.99907,0.995297,0.998664,0.999291,0.998982,0.998841,A/Maryland/31/2009,A/England/XFL00473/2009,0.3333333333333333,1
16753,full_complement,7.979346,0.998718,0.997437,0.994626,0.994373,0.999361,0.997902,0.998053,0.998876,A/Uganda/MUWRP-243/2011,A/Uganda/MUWRP-236/2010,1.0,1
16754,full_complement,7.989502,0.999561,0.999563,0.999544,0.998262,0.998684,0.995067,1.0,0.998821,A/Texas/UR06-0204/2007,A/Texas/UR06-0176/2007,1.0,1
16755,full_complement,7.958959,0.982274,0.995669,0.99635,0.989601,1.0,0.997222,0.998999,0.998844,A/Peru/PER150/2010,A/Peru/PER005/2010,1.0,1
16756,full_complement,7.833716,0.991228,0.987687,0.893538,0.987522,0.992652,0.992148,0.994908,0.9940329999999999,A/chicken/Shandong/1/2008,A/chicken/Yokohama/aq45/2002,1.0,1
16757,full_complement,7.992447,0.999127,0.99913,0.998617,0.998257,0.998021,0.999295,1.0,1.0,A/Helsinki/636/2013,A/Tallinn/INS181/2009,1.0,1
16758,full_complement,7.988015000000001,0.998691,0.99913,0.998156,0.997676,0.998681,0.997884,0.998982,0.998815,A/Tallinn/INS373/2010,A/Tallinn/INS181/2009,1.0,1
16759,full_complement,7.976738,0.996491,0.989886,0.996281,0.999412,0.998664,0.997163,1.0,0.998841,A/Mexico City/INER0958/2012,A/Mexico/InDRE3740/2011,1.0,1
16760,full_complement,7.90319,0.990789,0.994283,0.982334,0.997061,0.972612,0.991489,0.994908,0.979714,A/swine/Nebraska/A01049937/2011,A/swine/Nebraska/A01049235/2010,1.0,1
16761,full_complement,7.8394,0.982895,0.980211,0.97443,0.978248,0.9833,0.975177,0.980652,0.984487,A/swine/Minnesota/A01270872/2012,A/swine/Nebraska/A01049235/2010,1.0,1
16762,full_complement,7.771934,0.922844,0.975747,0.996377,0.995418,0.927273,0.993671,0.964072,0.996532,A/American green-winged teal/Wisconsin/2743/2009,A/mallard/Maryland/09OS254/2009,1.0,1
16763,full_complement,7.765791999999999,0.983528,0.970117,0.882246,0.985109,0.988961,0.991561,0.992016,0.972254,A/mallard/Mississippi/442/2010,A/mallard/Maryland/09OS254/2009,1.0,1
16764,full_complement,7.8683320000000005,0.925043,0.996114,0.994112,0.996564,0.991558,0.996511,0.973054,0.995376,A/American green-winged teal/Wisconsin/10OS2847/2010,A/mallard/Maryland/09OS254/2009,1.0,1
16765,reassortant,7.914424,,,0.995018,0.997136,0.993506,,,0.996532,A/American green-winged teal/Illinois/3054/2009,A/mallard/Maryland/09OS254/2009,0.5,1
16766,full_complement,7.80598,0.924007,0.996978,0.967391,0.992554,0.99026,0.99789,0.97505,0.96185,A/mallard/Wisconsin/4196/2009,A/mallard/Maryland/09OS254/2009,1.0,1
16767,full_complement,7.7115,0.981795,0.949718,0.912138,0.980527,0.956494,0.986043,0.969062,0.975723,A/northern pintail/California/183/2012,A/mallard/Maryland/09OS254/2009,1.0,1
16768,full_complement,7.929565,0.996491,0.991205,0.975825,0.982951,0.995324,0.997101,0.991853,0.998815,A/duck/Shantou/7386/2006,A/duck/Shantou/6089/2006,1.0,1
16769,full_complement,7.9753240000000005,0.998265,0.996963,0.998188,0.997701,0.996099,0.993741,0.998991,0.995376,A/northern pintail/Interior Alaska/8BM2528R1/2008,A/northern shoveler/Interior Alaska/4/2007,1.0,1
16770,full_complement,7.758664999999999,0.999146,0.997437,0.999552,0.838527,0.998722,0.945205,0.983447,0.996629,A/American green-winged teal/Interior Alaska/4/2007,A/northern shoveler/Interior Alaska/4/2007,1.0,1
16771,reassortant,7.956605000000001,,0.987612,,,,,,,A/swine/Shandong/275/2009,A/chicken/Shandong/JL/2008,0.5,1
16772,full_complement,7.9940750000000005,0.998703,0.999567,1.0,0.998845,0.99935,0.998611,0.998999,1.0,A/Peru/PER269/2011,A/Peru/PER205/2011,0.3333333333333333,1
16773,full_complement,7.994021999999999,0.999135,0.999567,0.999544,0.999422,0.998049,0.999306,0.998999,1.0,A/Peru/PER185/2011,A/Peru/PER205/2011,0.3333333333333333,1
16774,full_complement,7.9940750000000005,0.998703,0.999567,1.0,0.998845,0.99935,0.998611,0.998999,1.0,A/Peru/PER098/2011,A/Peru/PER205/2011,0.3333333333333333,1
16775,full_complement,7.980841000000001,0.99438,0.999135,0.999088,0.996534,0.996096,0.998611,0.996997,1.0,A/Peru/PER283/2011,A/Peru/PER205/2011,0.3333333333333333,1
16776,full_complement,7.996017999999999,1.0,1.0,0.998175,1.0,1.0,1.0,0.998999,0.998844,A/Peru/PER333/2011,A/Peru/PER205/2011,0.3333333333333333,1
16777,reassortant,7.900019,0.992544,0.996047,0.989307,,0.95992,,0.992872,0.986982,A/chicken/Hong Kong/NT149W/2011,A/chicken/Hong Kong/CRA45W/2010,0.5,1
16778,full_complement,7.867482,0.980263,0.977133,0.9814039999999999,0.989305,0.978624,0.982869,0.989817,0.988067,A/chicken/Guizhou/C4058/2011,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16779,full_complement,7.89378,0.990351,0.981555,0.987913,0.988116,0.987308,0.984297,0.983707,0.990533,A/chicken/Hong Kong/CSW533/2011,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16780,reassortant,7.905531,0.987719,0.983751,0.989307,,0.985304,,0.990835,0.988166,A/chicken/Hong Kong/YO151W/2011,A/chicken/Hong Kong/CRA45W/2010,0.5,1
16781,reassortant,7.882109,0.991228,0.982872,0.989307,,0.959252,,0.990835,0.988166,A/chicken/Hong Kong/NT305W/2011,A/chicken/Hong Kong/CRA45W/2010,0.5,1
16782,full_complement,7.919501,0.991228,0.990325,0.991632,0.982769,0.990648,0.991435,0.989817,0.991647,A/chicken/Guangdong/ZHJ/2011,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16783,reassortant,7.9003939999999995,0.993421,0.996047,0.988842,,0.958584,,0.992872,0.988166,A/chicken/Hong Kong/YU250W/2011,A/chicken/Hong Kong/CRA45W/2010,0.5,1
16784,full_complement,7.925152,0.991228,0.991645,0.991167,0.987522,0.987976,0.987866,0.994908,0.99284,A/chicken/Guangdong/ZCY/2011,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16785,full_complement,7.924546,0.992105,0.986386,0.993026,0.984551,0.991316,0.987152,0.995927,0.994083,A/chicken/Guangdong/01/2011,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16786,full_complement,7.903789999999999,0.991228,0.982872,0.988842,0.989305,0.987976,0.986438,0.98778,0.989349,A/chicken/Hong Kong/TSTB32W/2011,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16787,full_complement,7.894244,0.990351,0.981555,0.988377,0.988116,0.987308,0.984297,0.983707,0.990533,A/chicken/Hong Kong/CSW530/2011,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16788,reassortant,7.869646,,0.989886,,,,0.993576,0.994908,0.995227,A/chicken/Guangdong/S1312/2010,A/chicken/Hong Kong/CRA45W/2010,0.5,1
16789,reassortant,7.899310000000001,0.992544,0.996047,0.989307,,0.95992,,0.992872,0.986982,A/chicken/Hong Kong/NT148W/2011,A/chicken/Hong Kong/CRA45W/2010,0.5,1
16790,reassortant,7.900017999999999,0.993421,0.993852,0.990702,,0.959252,,0.992872,0.988166,A/chicken/Hong Kong/NT180W/2011,A/chicken/Hong Kong/CRA45W/2010,0.5,1
16791,full_complement,7.869572,0.982456,0.979332,0.9814039999999999,0.979798,0.985304,0.982869,0.986762,0.991647,A/chicken/Hunan/C4136/2010,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16792,full_complement,7.895649000000001,0.982456,0.995608,0.995351,0.985146,0.99666,0.950749,0.997963,0.991716,A/chicken/Hong Kong/YO28/2011,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16793,full_complement,7.955180999999999,0.994298,0.998241,0.994886,0.984551,0.997328,0.992862,0.998982,0.9940329999999999,A/duck/Guangdong/C3204/2010,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16794,full_complement,7.902933999999999,0.990351,0.982433,0.989307,0.988116,0.987976,0.986438,0.98778,0.990533,A/chicken/Hong Kong/YU551W/2011,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16795,full_complement,7.903444,0.985088,0.991656,0.992097,0.980392,0.983968,0.985724,0.992872,0.991647,A/chicken/Shanghai/B/2010,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16796,full_complement,7.743499,0.984211,0.982872,0.986983,0.976827,0.983968,0.850821,0.990835,0.986982,A/chicken/Hong Kong/NT266/2012,A/chicken/Hong Kong/CRA45W/2010,1.0,1
16797,full_complement,7.998258,0.999126,0.999132,1.0,1.0,1.0,1.0,1.0,1.0,A/Wisconsin/629-D01326/2009,A/Wisconsin/629-S0248/2009,0.3333333333333333,1
16798,full_complement,7.993915999999999,0.999567,0.999565,0.999104,0.998853,0.999356,0.998624,1.0,0.998847,A/Ontario/320266/2009,A/Ontario/296008/2009,1.0,1
16799,full_complement,7.993784,1.0,1.0,0.999104,0.999427,1.0,0.999312,0.997079,0.998862,A/Ontario/309862/2009,A/Ontario/296008/2009,1.0,1
16800,full_complement,7.995587,1.0,0.99956,0.999535,0.999412,1.0,0.999291,0.998982,0.998807,A/Argentina/8673/2009,A/New York/3196/2009,0.037037037037037035,1
16801,full_complement,7.993448000000001,0.999564,0.999562,0.999539,0.999419,1.0,0.99859,0.997963,0.998811,A/New York/4925/2009,A/New York/3196/2009,0.5,1
16802,full_complement,7.996342,1.0,1.0,1.0,0.998236,1.0,0.999291,1.0,0.998815,A/Bethesda/SP506/2009,A/New York/3196/2009,0.041666666666666664,1
16803,full_complement,7.9732959999999995,0.997368,0.996042,0.996281,0.994121,0.99666,0.995035,0.998982,0.998807,A/swine/Jangsu/295/2010,A/New York/3196/2009,0.037037037037037035,1
16804,full_complement,7.959753999999999,0.99386,0.997801,0.99814,0.982363,0.997328,0.995035,1.0,0.995227,A/swine/Jangsu/434/2010,A/New York/3196/2009,0.037037037037037035,1
16805,full_complement,7.973898999999999,0.998246,0.99912,0.996746,0.993533,0.995992,0.995035,1.0,0.995227,A/swine/Jangsu/504/2010,A/New York/3196/2009,0.037037037037037035,1
16806,full_complement,7.995847,0.999561,0.99912,0.999535,0.998824,1.0,1.0,1.0,0.998807,A/Singapore/DMS29/2009,A/New York/3196/2009,0.037037037037037035,1
16807,full_complement,7.9954540000000005,0.999123,0.99912,0.997211,1.0,1.0,1.0,1.0,1.0,A/Argentina/8019/2009,A/New York/3196/2009,0.037037037037037035,1
16808,full_complement,7.986185000000001,0.998246,0.998681,0.99814,0.997061,0.997996,0.999291,0.997963,0.998807,A/swine/Yunnan/74/2010,A/New York/3196/2009,0.037037037037037035,1
16809,full_complement,7.988804,0.999561,0.99912,0.997675,0.998824,0.999332,0.997872,1.0,0.99642,A/Northern Ireland/94940023/2009,A/New York/3196/2009,0.037037037037037035,1
16810,full_complement,7.997115,0.999561,0.99956,1.0,0.999412,1.0,0.998582,1.0,1.0,A/Shanghai/71T/2009,A/New York/3196/2009,0.037037037037037035,1
16811,full_complement,7.9891700000000005,0.998246,0.997361,0.99814,0.999412,0.999332,0.997872,1.0,0.998807,A/Singapore/DMS946/2009,A/New York/3196/2009,0.037037037037037035,1
16812,full_complement,7.996988999999999,1.0,1.0,0.999539,1.0,0.99934,0.999295,1.0,0.998815,A/New York/4057/2009,A/New York/3196/2009,0.5,1
16813,full_complement,7.9773700000000005,0.998246,0.997801,0.99814,0.997061,0.997996,0.992199,0.995927,1.0,A/swine/Jangsu/46/2010,A/New York/3196/2009,0.037037037037037035,1
16814,full_complement,7.9771279999999996,0.995175,0.998241,0.997675,0.997648,0.997996,0.997872,0.994908,0.997613,A/swine/Shandong/94/2010,A/New York/3196/2009,0.037037037037037035,1
16815,full_complement,7.9549129999999995,0.998684,0.996482,0.993491,0.992357,0.988644,0.992908,0.995927,0.99642,A/swine/Nanjing/50/2011,A/New York/3196/2009,0.037037037037037035,1
16816,full_complement,7.983526000000001,0.995175,0.996482,0.99814,0.999412,1.0,0.997872,1.0,0.996445,A/Lima/WRAIR8511F/2009,A/New York/3196/2009,0.037037037037037035,1
16817,full_complement,7.998838,1.0,1.0,1.0,0.998838,1.0,1.0,1.0,1.0,A/New York/3747/2009,A/New York/3196/2009,0.3333333333333333,1
16818,full_complement,7.99823,0.999127,0.999565,0.999538,1.0,1.0,1.0,1.0,1.0,A/Italy/49/2009,A/New York/3196/2009,1.0,1
16819,full_complement,7.984863000000001,0.997382,0.999132,0.99726,0.998265,0.99736,0.996479,0.998985,1.0,A/swine/Hong Kong/189/2010,A/New York/3196/2009,1.0,1
16820,full_complement,7.992933,0.999127,0.999132,0.997717,0.998843,1.0,0.999296,1.0,0.998818,A/Singapore/ON2095/2009,A/New York/3196/2009,1.0,1
16821,full_complement,7.998455,1.0,0.999123,1.0,1.0,0.999332,1.0,1.0,1.0,A/New York/3265/2009,A/New York/3196/2009,0.09090909090909091,1
16822,full_complement,7.996329,1.0,0.99912,0.99907,1.0,0.999332,1.0,1.0,0.998807,A/Argentina/9333/2009,A/New York/3196/2009,0.037037037037037035,1
16823,full_complement,7.996317,0.998684,1.0,0.999535,1.0,1.0,0.999291,1.0,0.998807,A/Singapore/DMS385/2009,A/New York/3196/2009,0.037037037037037035,1
16824,full_complement,7.990055,0.998684,0.99912,0.997675,0.998824,0.999332,1.0,1.0,0.99642,A/Singapore/DMS30/2009,A/New York/3196/2009,0.037037037037037035,1
16825,full_complement,7.983761,0.999561,0.99912,0.996746,0.997648,0.997996,0.995745,0.996945,1.0,A/England/01180017/2010,A/New York/3196/2009,0.037037037037037035,1
16826,full_complement,7.987203,0.997807,0.998241,0.99814,0.998824,0.998664,0.998582,0.996945,1.0,A/Nanchang/8008/2009,A/New York/3196/2009,0.037037037037037035,1
16827,full_complement,7.9735309999999995,0.997368,0.99956,0.998605,0.995885,0.995324,0.996454,0.99389,0.996445,A/Sri Lanka/2008/2009,A/New York/3196/2009,0.041666666666666664,1
16828,full_complement,7.988511,0.998684,0.998681,0.997675,0.999412,0.999332,0.995745,0.998982,1.0,A/Singapore/DMS56/2009,A/New York/3196/2009,0.037037037037037035,1
16829,full_complement,7.974386,0.995175,0.996482,0.997211,0.994709,0.995324,0.997872,1.0,0.997613,A/swine/Shandong/327/2010,A/New York/3196/2009,0.037037037037037035,1
16830,full_complement,7.989671,0.999123,0.99912,0.99907,0.998824,1.0,0.995745,0.998982,0.998807,A/England/1072/2009,A/New York/3196/2009,0.037037037037037035,1
16831,full_complement,7.997253000000001,1.0,0.99956,0.99907,1.0,0.999332,0.999291,1.0,1.0,A/Singapore/DMS7/2009,A/New York/3196/2009,0.03571428571428571,1
16832,full_complement,7.96613,0.995614,0.99473,0.997675,0.992357,0.995992,0.99078,0.998982,1.0,A/swine/Guangdong/NS2801/2010,A/New York/3196/2009,0.043478260869565216,1
16833,full_complement,7.989021,1.0,0.998681,0.99814,0.997648,1.0,0.995745,1.0,0.998807,A/Scotland/Glasgow_412313/2009,A/New York/3196/2009,0.037037037037037035,1
16834,full_complement,7.986667999999999,0.997807,1.0,0.99814,0.998824,0.999332,0.997163,0.998982,0.99642,A/Nanjing/3/2009,A/New York/3196/2009,0.037037037037037035,1
16835,full_complement,7.997384,0.999564,1.0,1.0,0.998838,1.0,1.0,0.998982,1.0,A/New York/3629/2009,A/New York/3196/2009,0.5,1
16836,full_complement,7.996751,0.998684,0.99912,0.999535,0.999412,1.0,1.0,1.0,1.0,A/Singapore/DMS16/2009,A/New York/3196/2009,0.037037037037037035,1
16837,full_complement,7.9855100000000006,0.996491,0.998681,0.99814,0.997648,0.998664,0.999291,0.998982,0.997613,A/England/10/2010,A/New York/3196/2009,0.037037037037037035,1
16838,full_complement,7.9995650000000005,1.0,0.999565,1.0,1.0,1.0,1.0,1.0,1.0,A/New York/3194/2009,A/New York/3196/2009,0.25,1
16839,full_complement,7.9823900000000005,0.995614,0.997801,0.99814,0.998236,1.0,0.993617,0.998982,1.0,A/Quito/WRAIR0617N/2009,A/New York/3196/2009,0.037037037037037035,1
16840,full_complement,7.9855100000000006,0.996491,0.998681,0.99814,0.997648,0.998664,0.999291,0.998982,0.997613,A/England/11/2010,A/New York/3196/2009,0.037037037037037035,1
16841,full_complement,7.950526999999999,0.979386,0.993404,0.995351,0.994121,0.997996,0.998582,0.992872,0.998815,A/Moscow/WRAIR1627T/2009,A/New York/3196/2009,0.041666666666666664,1
16842,full_complement,7.993043,0.997368,0.99956,0.998605,0.999412,1.0,0.999291,1.0,0.998807,A/England/93760756/2009,A/New York/3196/2009,0.037037037037037035,1
16843,full_complement,7.997603,0.999561,0.99956,0.99907,0.999412,1.0,1.0,1.0,1.0,A/Argentina/8994/2009,A/New York/3196/2009,0.037037037037037035,1
16844,full_complement,7.996296000000001,1.0,0.999565,0.999078,0.998838,1.0,1.0,1.0,0.998815,A/California/VRDL30/2009,A/New York/3196/2009,0.5,1
16845,full_complement,7.996891,1.0,0.99912,0.999535,0.998236,1.0,1.0,1.0,1.0,A/Argentina/8574/2009,A/New York/3196/2009,0.037037037037037035,1
16846,full_complement,7.988886,0.999561,1.0,0.998605,0.994709,0.999332,0.997872,1.0,0.998807,A/Singapore/DMS618/2009,A/New York/3196/2009,0.037037037037037035,1
16847,full_complement,7.990653,0.997807,0.998681,0.99814,0.998236,1.0,1.0,0.998982,0.998807,A/Singapore/DMS33/2009,A/New York/3196/2009,0.037037037037037035,1
16848,full_complement,7.995877,0.999561,1.0,1.0,0.999412,1.0,0.999291,1.0,0.997613,A/England/92880002/2009,A/New York/3196/2009,0.037037037037037035,1
16849,full_complement,7.996271,0.999123,1.0,0.999535,1.0,1.0,1.0,1.0,0.997613,A/Singapore/DMS5/2009,A/New York/3196/2009,0.037037037037037035,1
16850,full_complement,7.988652,0.99693,0.99956,0.998605,0.998824,0.998664,0.999291,0.997963,0.998815,A/New Jersey/WRAIR1504P/2009,A/New York/3196/2009,0.04,1
16851,full_complement,7.9928669999999995,0.999123,1.0,0.999535,0.998824,0.997996,0.998582,1.0,0.998807,A/Argentina/9384/2009,A/New York/3196/2009,0.037037037037037035,1
16852,full_complement,7.958157,0.990351,0.996482,0.996746,0.995885,0.997328,0.993617,0.994908,0.99284,A/swine/Jangsu/38/2010,A/New York/3196/2009,0.037037037037037035,1
16853,full_complement,7.989715,0.999561,0.998681,0.99814,0.998824,0.999332,0.998582,0.998982,0.997613,A/England/01220741/2010,A/New York/3196/2009,0.037037037037037035,1
16854,full_complement,7.974526000000001,0.99693,0.996042,0.997675,0.994121,0.997328,0.997872,0.996945,0.997613,A/England/67/2010,A/New York/3196/2009,0.037037037037037035,1
16855,full_complement,7.984965000000001,0.995175,0.997801,0.998605,0.997648,1.0,0.999291,1.0,0.996445,A/Piura/WRAIR1694P/2009,A/New York/3196/2009,0.04,1
16856,full_complement,7.9919150000000005,0.999123,0.998681,0.998605,0.999412,0.997996,0.999291,1.0,0.998807,A/Trujillo/WRAIR9309F/2009,A/New York/3196/2009,0.037037037037037035,1
16857,full_complement,7.989601,0.998684,0.998241,0.998605,0.998236,1.0,0.997872,0.997963,1.0,A/Reunion/2378-1-M1E/2009,A/New York/3196/2009,0.037037037037037035,1
16858,full_complement,7.971305000000001,0.995614,0.996922,0.997211,0.998824,0.998664,0.993617,1.0,0.990453,A/swine/Jangsu/285/2010,A/New York/3196/2009,0.037037037037037035,1
16859,full_complement,7.988875,0.997818,0.997825,0.997695,0.999419,0.99934,1.0,0.997963,0.998815,A/Wisconsin/629-D02082/2009,A/New York/3196/2009,0.5,1
16860,full_complement,7.990093,0.999561,0.99956,0.99907,0.998236,0.998664,0.998582,1.0,0.99642,A/Lima/WRAIR1696P/2009,A/New York/3196/2009,0.037037037037037035,1
16861,full_complement,7.995604999999999,1.0,1.0,0.999535,0.998824,0.998664,0.998582,1.0,1.0,A/Argentina/8989/2009,A/New York/3196/2009,0.037037037037037035,1
16862,full_complement,7.996588,0.998246,1.0,0.999535,1.0,1.0,1.0,1.0,0.998807,A/Singapore/DMS547/2009,A/New York/3196/2009,0.037037037037037035,1
16863,full_complement,7.994764,0.999561,1.0,0.99907,0.999412,0.999332,0.998582,1.0,0.998807,A/Argentina/7785/2009,A/New York/3196/2009,0.037037037037037035,1
16864,full_complement,7.995372000000001,0.999561,0.998241,0.999535,0.999412,0.999332,0.999291,1.0,1.0,A/Jena/5258/2009,A/New York/3196/2009,0.037037037037037035,1
16865,full_complement,7.996122,0.998684,1.0,1.0,1.0,0.999332,0.999291,1.0,0.998815,A/Virginia/WRAIR1511P/2009,A/New York/3196/2009,0.04,1
16866,full_complement,7.998852,0.999561,1.0,1.0,1.0,1.0,0.999291,1.0,1.0,A/Moscow/01/2009,A/New York/3196/2009,0.1111111111111111,1
16867,full_complement,7.964468999999999,0.994737,0.996482,0.995816,0.988242,0.997996,0.996454,0.995927,0.998815,A/Sri Lanka/20887/2010,A/New York/3196/2009,0.041666666666666664,1
16868,full_complement,7.982413,0.99693,0.998241,0.997211,0.998236,0.997328,0.997872,0.998982,0.997613,A/Nanchang/8011/2009,A/New York/3196/2009,0.037037037037037035,1
16869,full_complement,7.985112,0.998246,0.998243,0.99814,0.998236,0.998664,0.997163,1.0,0.99642,A/England/01580003/2010,A/New York/3196/2009,0.043478260869565216,1
16870,full_complement,7.972184,0.998684,0.989006,0.997675,0.997061,0.997996,0.997872,0.99389,1.0,A/swine/Jangsu/49/2010,A/New York/3196/2009,0.037037037037037035,1
16871,full_complement,7.990150999999999,0.999561,0.99956,0.99814,0.998824,0.998664,1.0,0.998982,0.99642,A/Northern Ireland/94940020/2009,A/New York/3196/2009,0.037037037037037035,1
