Collector Institution	Collection Date	Country	State / Province	Host Species	Host Common Name	Subtype	Flu Test Status	Type	Strain Name	Contact Email Address	Bird Behavior	Age	Health	
St. Jude Children's Research Hospital	05/15/1988	USA	Delaware	Arenaria interpres	Ruddy Turnstone	H13N9	Positive	A	A/ruddy turnstone/Delaware Bay/520/1988(H13N9)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/15/1988	USA	Delaware	Arenaria interpres	Ruddy Turnstone	H11	Positive	A	A/ruddy turnstone/Delaware Bay/522/1988(H11)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/17/1988	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H11N1	Positive	A	A/ruddy turnstone/Delaware Bay/737/1988(H11N1)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/17/1988	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H11N9	Positive	A	A/ruddy turnstone/Delaware Bay/772/1988(H11N9)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/17/1988	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H11N9	Positive	A	A/ruddy turnstone/Delaware Bay/774/1988(H11N9)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/28/1988	USA	Virginia	Arenaria interpres	Ruddy Turnstone	H9N9	Positive	A	A/ruddy turnstone/Virginia/2297/1988(H9N9)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/31/1988	USA	Delaware	Arenaria interpres	Ruddy Turnstone	H4N6	Positive	A	A/ruddy turnstone/Delaware/2354/1988(H4N6)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/31/1988	USA	Delaware	Arenaria interpres	Ruddy Turnstone	H4N9	Positive	A	A/ruddy turnstone/Delaware/2368/1988(H4N9)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/31/1988	USA	Delaware	Arenaria interpres	Ruddy Turnstone	H11N9	Positive	A	A/ruddy turnstone/Delaware Bay/2369/1988(H11N9)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/31/1988	USA	Delaware	Arenaria interpres	Ruddy Turnstone	H4N6	Positive	A	A/ruddy turnstone/Delaware/2373/1988(H4N6)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/23/1989	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H11N1	Positive	A	A/ruddy turnstone/New Jersey/342/1989(H11N1)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/23/1989	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H11N1	Positive	A	A/ruddy turnstone/New Jersey/348/1989(H11N1)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/09/1990	USA	Delaware	Arenaria interpres	Ruddy Turnstone	Mixed	Positive	A	A/ruddy turnstone/Delaware/24/1990(mixed),A/ruddy turnstone/Delaware/24/1990(Mixed) 	fluquery@yahoo.com	Wild	Hatch Year	Healthy	
St. Jude Children's Research Hospital	05/26/1990	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H3N6	Positive	A	A/ruddy turnstone/New Jersey/138/1990(H3N6)	fluquery@yahoo.com	Wild	Hatch Year	Healthy	
St. Jude Children's Research Hospital	05/26/1990	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H10N7	Positive	A	A/ruddy turnstone/New Jersey/146/1990(H10N7)	fluquery@yahoo.com	Wild	Hatch Year	Healthy	
St. Jude Children's Research Hospital	05/26/1990	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H1N1	Positive	A	A/ruddy turnstone/New Jersey/147/1990(H1N1)	fluquery@yahoo.com	Wild	Hatch Year	Healthy	
St. Jude Children's Research Hospital	05/26/1990	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	Mixed	Positive	A	A/ruddy turnstone/New Jersey/154/1990(Mixed) 	fluquery@yahoo.com	Wild	Hatch Year	Healthy	
St. Jude Children's Research Hospital	05/27/1990	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H3N6	Positive	A	A/ruddy turnstone/New Jersey/260/1990(H3N6)	fluquery@yahoo.com	Wild	Hatch Year	Healthy	
St. Jude Children's Research Hospital	05/15/1993	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H11N8	Positive	A	A/ruddy turnstone/Delaware Bay/36/1993(H11N8)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/15/1993	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H6N8	Positive	A	A/ruddy turnstone/Delaware Bay/37/1993(H6N8)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H11N3	Positive	A	A/ruddy turnstone/Delaware Bay/39/1994(H11N3)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	Mixed	Positive	A	A/ruddy turnstone/Delaware Bay/78/1994(mixed)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	Mixed	Positive	A	A/ruddy turnstone/Delaware Bay/79/1994(Mixed) 	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H3N2	Positive	A	A/ruddy turnstone/Delaware Bay/81/1994(H3N2)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H1N1	Positive	A	A/ruddy turnstone/Delaware Bay/82/1994(H1N1)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H3N8	Positive	A	A/ruddy turnstone/Delaware Bay/86/1994(H3N8)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H3N8	Positive	A	A/ruddy turnstone/Delaware Bay/87/1994(H3N8)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H3N8	Positive	A	A/ruddy turnstone/Delaware Bay/88/1994(H3N8)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H3N8	Positive	A	A/ruddy turnstone/Delaware Bay/118/1994(H3N8)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H1N1	Positive	A	A/ruddy turnstone/Delaware Bay/123/1994(H1N1)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	Mixed	Positive	A	A/ruddy turnstone/Delaware Bay/124/1994(Mixed) 	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H3N8	Positive	A	A/ruddy turnstone/Delaware Bay/125/1994(H3N8)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H6N1	Positive	A	A/ruddy turnstone/Delaware Bay/126/1994(H6N1)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	Mixed	Positive	A	A/ruddy turnstone/Delaware Bay/143/1994(Mixed) ,A/ruddy turnstone/Delaware Bay/143/1994(Mixed)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	Mixed	Positive	A	A/ruddy turnstone/Delaware Bay/144/1994(Mixed) ,A/ruddy turnstone/Delaware Bay/144/1994(Mixed)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H1N4	Positive	A	A/ruddy turnstone/Delaware Bay/150/1994(H1N4)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H1N4	Positive	A	A/ruddy turnstone/Delaware Bay/153/1994(H1N4)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
St. Jude Children's Research Hospital	05/22/1994	USA	New Jersey	Arenaria interpres	Ruddy Turnstone	H1N2	Positive	A	A/ruddy turnstone/Delaware Bay/154/1994(H1N2)	fluquery@yahoo.com	Wild	Undetermined	Healthy	
Universidad de Antioquia Medical and Veterinary Schools in Medellin, Colombia (UW)	04/13/2011	Colombia	Meta	Dendrocygna autumnalis	Black-Bellied Whistling-Duck	H5N2	Positive	A	A/black bellied whistling duck/Colombia/1/2011(H5N2)	fluquery@yahoo.com	Wild	Undetermined	Undetermined	
Universidad de Antioquia Medical and Veterinary Schools in Medellin, Colombia (UW)	04/11/2011	Colombia	Meta	Dendrocygna viduata	White-Faced Whistling-Duck	H5N2	Positive	A	A/white faced whistling duck/Colombia/1/2011(H5N2)	fluquery@yahoo.com	Wild	Undetermined	Undetermined	
University of Alaska, Fairbanks	08/11/2007	USA	Alaska	Anas acuta	Pintail	H1N1	Positive	A	A/northern pintail/Interior Alaska/1/2007(H1N1)	-N/A-	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/16/2007	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/7MP0343/2007(H3N8),null	-N/A-	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/16/2007	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Alaska/7MP0344/2007(H3N8)	-N/A-	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	09/06/2007	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Alaska/7MP0508/2007(H3N8)	-N/A-	Wild	Hatch Year	Undetermined	
University of Alaska, Fairbanks	08/06/2007	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Alaska/7MP0608/2007(H3N8)	-N/A-	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/07/2007	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/1/2007(H3N8)	-N/A-	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/08/2007	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/1/2007(H4N6)	-N/A-	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/14/2007	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Alaska/7MP1393/2007(H4N6)	-N/A-	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	09/07/2007	USA	Alaska	Anas acuta	Pintail	H4N8	Positive	A	A/northern pintail/Interior Alaska/2/2007(H4N8)	-N/A-	Wild	Hatch Year	Undetermined	
University of Alaska, Fairbanks	09/10/2007	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Alaska/7MP1092/2007(H3N8)	-N/A-	Wild	Hatch Year	Undetermined	
University of Alaska, Fairbanks	09/04/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10CH00003R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Undetermined	
University of Alaska, Fairbanks	05/14/2010	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/10BM00303R0/2010(H3N8)	CRIP@exchange.mssm.edu	Wild	Adult	Healthy	
University of Alaska, Fairbanks	05/20/2010	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/9BM7044R0/2009(H3N8)	CRIP@exchange.mssm.edu	Wild	Hatch Year,Adult	Healthy	
University of Alaska, Fairbanks	05/23/2010	USA	Alaska	Anas acuta	Pintail	H3N1	Positive	A	A/northern pintail/Interior Alaska/10BM00849R2/2010(H3N1)	CRIP@exchange.mssm.edu	Wild	Adult	Healthy	
University of Alaska, Fairbanks	08/13/2010	USA	Alaska	Anas acuta	Pintail	H7N6,H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM09015R0/2010(H7N3),A/northern pintail/Interior Alaska/10BM09015R0/2010(H7N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	06/22/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM02539R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Adult	Healthy	
University of Alaska, Fairbanks	06/22/2010	USA	Alaska	Anas acuta	Pintail	Mixed	Positive	A	A/northern pintail/Interior Alaska/10BM02549R0/2010(Mixed)	CRIP@exchange.mssm.edu	Wild	Adult	Healthy	
University of Alaska, Fairbanks	07/06/2010	USA	Alaska	Anas acuta	Pintail	H12N5	Positive	A	A/northern pintail/Interior Alaska/10BM02561R0/2010(H12N5)	CRIP@exchange.mssm.edu	Wild	Adult	Healthy	
University of Alaska, Fairbanks	06/22/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM02585R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year,Adult	Healthy	
University of Alaska, Fairbanks	07/09/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM02791R0/2010(H4N6)	CRIP@exchange.mssm.edu	Domestic	Adult	Healthy	
University of Alaska, Fairbanks	07/18/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM04668R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Adult	Healthy	
University of Alaska, Fairbanks	07/18/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM04704R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Adult	Healthy	
University of Alaska, Fairbanks	07/18/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM04722R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Adult	Healthy	
University of Alaska, Fairbanks	07/21/2010	USA	Alaska	Anas acuta	Pintail	H3N6	Positive	A	A/northern pintail/Interior Alaska/10BM05034R0/2010(H3N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/22/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM05171R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/08/2010	USA	Alaska	Anas acuta	Pintail	H7N3,Mixed	Positive	A	A/northern pintail/Interior Alaska/10BM07458R0/2010(H7N3),A/northern pintail/Interior Alaska/10BM07260R0/2010(Mixed) ,A/northern pintail/Interior Alaska/10BM07737R0/2010(H7N3),A/northern pintail/Interior Alaska/10BM07106R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/29/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM06303R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/29/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM06306R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/29/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM07399R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/12/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM07114R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/29/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM06720R0/2010(H7N3),A/northern pintail/Interior Alaska/10BM07121R0/2010(H7N3),A/northern pintail/Interior Alaska/10BM07120R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/29/2010	USA	Alaska	Anas acuta	Pintail	Mixed	Positive	A	A/northern pintail/Interior Alaska/10BM07267R0/2010(Mixed) 	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/29/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM07029R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/09/2010	USA	Alaska	Anas acuta	Pintail	H7N3,Mixed	Positive	A	A/northern pintail/Interior Alaska/10BM08705R0/2010(H7N3),A/northern pintail/Interior Alaska/10BM06901R0/2010(Mixed),A/northern pintail/Interior Alaska/10BM07469R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/30/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM06895R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/30/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM06524R0/2010(H7N3),A/northern pintail/Interior Alaska/10BM06899R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/06/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM09347R0/2010(H7N3),A/northern pintail/Interior Alaska/10BM09348R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/30/2010	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/10BM06704R0/2010(H3N8)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/11/2010	USA	Alaska	Anas acuta	Pintail	H8N4	Positive	A	A/northern pintail/Interior Alaska/10BM12413R0/2010(H8N4)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/02/2010	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/10BM07597R0/2010(H3N8)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	07/31/2010	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/10BM06872R0/2010(H3N8)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/06/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM09181R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/01/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM07040R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/01/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM07242R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/10/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM10805R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/06/2010	USA	Alaska	Anas acuta	Pintail	N6	Positive	A	A/northern pintail/Interior Alaska/10BM07320R0/2010(N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/10/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM10809R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/02/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM07476R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/03/2010	USA	Alaska	Anas acuta	Pintail	Mixed	Positive	A	A/northern pintail/Interior Alaska/10BM07821R0/2010(Mixed) 	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/03/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM07993R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/07/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM08400R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/04/2010	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/10BM08489R0/2010(H3N8),A/northern pintail/Interior Alaska/10BM08488R0/2010(H3N8)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/07/2010	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/10BM08493R0/2010(H3N8)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/10/2010	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/10BM08505R0/2010(H3N8)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/04/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM08514R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/10/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM10801R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/04/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM08540R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/04/2010	USA	Alaska	Anas acuta	Pintail	H3N8,H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM08587R0/2010(H3N8),A/northern pintail/Interior Alaska/10BM08586R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Adult	Healthy	
University of Alaska, Fairbanks	08/08/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM08612R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/05/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM08899R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/09/2010	USA	Alaska	Anas acuta	Pintail	H4N6	Positive	A	A/northern pintail/Interior Alaska/10BM08903R0/2010(H4N6)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/05/2010	USA	Alaska	Anas acuta	Pintail	H7N3	Positive	A	A/northern pintail/Interior Alaska/10BM10807R0/2010(H7N3)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
University of Alaska, Fairbanks	08/05/2010	USA	Alaska	Anas acuta	Pintail	H3N8	Positive	A	A/northern pintail/Interior Alaska/10BM08920R0/2010(H3N8)	CRIP@exchange.mssm.edu	Wild	Hatch Year	Healthy	
